Output (S),Ia,Ib,Ic,Va,Vb,Vc,,
0,55.97484821,-23.22515537,-30.39588565,0.239031639,0.365119722,-0.604151361,,
0,56.17066397,-22.47418881,-31.34289274,0.230312614,0.372781345,-0.603093958,,
0,56.35110963,-21.71310974,-32.28464134,0.221534758,0.380353356,-0.601888114,,
0,56.51614067,-20.9421012,-33.22090428,0.212700234,0.387833894,-0.600534129,,
0,56.66571624,-20.16134815,-34.15145657,0.203811224,0.395221111,-0.599032335,,
0,56.79979941,-19.37103875,-35.07607359,0.194869918,0.40251319,-0.597383108,,
0,56.91835727,-18.57136293,-35.99453247,0.185878523,0.409708328,-0.595586851,,
0,57.02136089,-17.76251371,-36.90661063,0.176839255,0.416804757,-0.593644012,,
0,57.10878521,-16.94468605,-37.81208748,0.167754347,0.423800721,-0.591555067,,
0,57.18060887,-16.11807808,-38.71074327,0.158626037,0.430694498,-0.589320535,,
0,57.2368142,-15.28288984,-39.60236062,0.14945658,0.437484385,-0.586940966,,
0,57.27738727,-14.43932421,-40.48672326,0.140248237,0.444168711,-0.584416948,,
0,57.30231809,-13.58758561,-41.36361722,0.131003281,0.450745822,-0.581749103,,
0,57.31160065,-12.72788098,-42.23282948,0.12172399,0.4572141,-0.57893809,,
0,57.30523296,-11.86041875,-43.09414923,0.112412657,0.463571946,-0.575984603,,
0,57.28321686,-10.98540998,-43.9473668,0.103071578,0.469817794,-0.572889372,,
0,57.24555801,-10.10306741,-44.7922749,0.093703058,0.4759501,-0.569653157,,
0,57.19226575,-9.213606409,-45.62866771,0.084309408,0.481967353,-0.566276761,,
0,57.12335327,-8.317243873,-46.45634192,0.074892948,0.487868065,-0.562761013,,
0,57.03883758,-7.414198891,-47.27509578,0.065456,0.493650783,-0.559106783,,
0,56.93873969,-6.504691726,-48.08473004,0.056000895,0.499314076,-0.555314971,,
0,56.82308454,-5.588944618,-48.88504709,0.046529963,0.50485655,-0.551386512,,
0,56.69190091,-4.667181013,-49.67585197,0.037045543,0.510276833,-0.547322376,,
0,56.54522138,-3.739626427,-50.45695154,0.027549976,0.515573591,-0.543123567,,
0,56.38308223,-2.806507676,-51.22815541,0.018045604,0.520745513,-0.538791117,,
0,56.20552351,-1.86805353,-51.98927514,0.008534774,0.525791325,-0.534326098,,
0,56.0125891,-0.924493832,-52.74012502,-0.000980168,0.530709778,-0.52972961,,
0,55.80432673,0.023939968,-53.48052135,-0.010496874,0.53549966,-0.525002786,,
0,55.580788,0.977015571,-54.21028324,-0.020012994,0.540159787,-0.520146793,,
0,55.3420283,1.934499204,-54.92923203,-0.029526181,0.54468901,-0.515162829,,
0,55.08810671,2.896156236,-55.63719207,-0.039034086,0.549086209,-0.510052123,,
0,54.81908602,3.861750571,-56.3339901,-0.048534364,0.5533503,-0.504815936,,
0,54.53503267,4.831045295,-57.01945588,-0.058024669,0.557480227,-0.499455558,,
0,54.23601683,5.803802206,-57.69342154,-0.067502661,0.561474974,-0.493972314,,
0,53.92211241,6.77978248,-58.35572222,-0.076965998,0.565333552,-0.488367554,,
0,53.59339704,7.758746217,-59.00619551,-0.086412347,0.569055009,-0.482642662,,
0,53.24995205,8.740453017,-59.64468214,-0.095839376,0.572638426,-0.47679905,,
0,52.89186234,9.724661513,-60.27102555,-0.105244758,0.576082918,-0.470838159,,
0,52.51921641,10.71112989,-60.88507246,-0.114626173,0.579387633,-0.46476146,,
0,52.1321063,11.69961549,-61.48667239,-0.123981305,0.582551757,-0.458570452,,
0,51.7306276,12.68987534,-62.07567813,-0.133307845,0.585574507,-0.452266662,,
0,51.31487952,13.68166579,-62.65194524,-0.142603493,0.588455138,-0.445851645,,
0,50.88496481,14.67474298,-63.21533255,-0.151865953,0.591192937,-0.439326984,,
0,50.44098973,15.66886253,-63.76570177,-0.161092941,0.59378723,-0.432694289,,
0,49.983064,16.66377991,-64.30291803,-0.170282178,0.596237373,-0.425955194,,
0,49.51130074,17.65925017,-64.82684952,-0.179431399,0.598542764,-0.419111365,,
0,49.02581647,18.65502839,-65.33736792,-0.188538343,0.600702831,-0.412164487,,
0,48.52673107,19.65086935,-65.83434804,-0.197600766,0.602717042,-0.405116277,,
0,48.01416782,20.64652803,-66.31766814,-0.206616428,0.604584899,-0.397968471,,
0,47.48825336,21.64175927,-66.78720964,-0.215583108,0.606305942,-0.390722834,,
0,46.94911762,22.63631815,-67.24285747,-0.22449859,0.607879743,-0.383381153,,
0,46.39689379,23.62995973,-67.68449979,-0.233360676,0.609305916,-0.37594524,,
0,45.83171826,24.62243937,-68.11202838,-0.242167178,0.610584107,-0.368416929,,
0,45.25373061,25.61351254,-68.52533834,-0.250915923,0.611714001,-0.360798078,,
0,44.66307357,26.60293518,-68.92432844,-0.259604753,0.612695318,-0.353090565,,
0,44.05989299,27.59046353,-69.3089008,-0.268231523,0.613527817,-0.345296294,,
0,43.44433787,28.57585445,-69.67896122,-0.276794104,0.61421129,-0.337417186,,
0,42.81656025,29.55886518,-70.03441893,-0.285290383,0.614745569,-0.329455186,,
0,42.17671519,30.53925364,-70.37518685,-0.293718265,0.615130523,-0.321412258,,
0,41.5249607,31.51677826,-70.70118142,-0.302075668,0.615366055,-0.313290387,,
0,40.86145773,32.49119822,-71.01232281,-0.310360532,0.615452107,-0.305091576,,
0,40.1863701,33.46227334,-71.30853473,-0.318570811,0.615388659,-0.296817848,,
0,39.49986452,34.42976437,-71.58974468,-0.326704479,0.615175724,-0.288471245,,
0,38.80211052,35.39343287,-71.85588371,-0.33475953,0.614813356,-0.280053825,,
0,38.09328044,36.35304143,-72.10688669,-0.342733976,0.614301642,-0.271567667,,
0,37.37354931,37.30835355,-72.34269212,-0.350625848,0.613640711,-0.263014863,,
0,36.64309487,38.25913385,-72.56324235,-0.3584332,0.612830723,-0.254397523,,
0,35.90209748,39.20514794,-72.76848339,-0.366154105,0.61187188,-0.245717775,,
0,35.15074009,40.14616266,-72.95836509,-0.373786658,0.610764417,-0.236977759,,
0,34.38920823,41.08194602,-73.13284099,-0.381328975,0.609508608,-0.228179632,,
0,33.61768995,42.01226737,-73.29186848,-0.388779196,0.608104761,-0.219325565,,
0,32.83637576,42.93689733,-73.43540865,-0.396135481,0.606553223,-0.210417742,,
0,32.0454586,43.85560802,-73.56342653,-0.403396016,0.604854377,-0.201458361,,
0,31.24513375,44.76817291,-73.67589087,-0.410559008,0.603008642,-0.192449633,,
0,30.43559883,45.67436703,-73.77277433,-0.417622692,0.601016472,-0.183393781,,
0,29.6170537,46.57396691,-73.85405336,-0.424585322,0.59887836,-0.174293038,,
0,28.78970047,47.46675077,-73.91970828,-0.431445182,0.596594832,-0.16514965,,
0,27.95374341,48.35249842,-73.96972318,-0.438200579,0.594166453,-0.155965874,,
0,27.10938895,49.23099147,-74.00408606,-0.444849845,0.59159382,-0.146743975,,
0,26.25684557,50.10201323,-74.0227887,-0.45139134,0.588877568,-0.137486228,,
0,25.39632377,50.96534893,-74.02582679,-0.457823449,0.586018368,-0.128194919,,
0,24.52803599,51.82078559,-74.01319986,-0.464144586,0.583016924,-0.118872338,,
0,23.65219663,52.66811225,-73.98491133,-0.470353191,0.579873978,-0.109520787,,
0,22.76902191,53.50711988,-73.94096842,-0.476447731,0.576590304,-0.100142572,,
0,21.87872989,54.33760154,-73.88138226,-0.482426703,0.573166712,-0.090740009,,
0,20.9815404,55.15935235,-73.80616775,-0.488288631,0.569604047,-0.081315416,,
0,20.07767493,55.9721696,-73.71534369,-0.494032069,0.565903187,-0.071871118,,
0,19.16735667,56.77585274,-73.60893266,-0.499655599,0.562065047,-0.062409448,,
0,18.25081035,57.57020348,-73.48696116,-0.505157834,0.558090572,-0.052932737,,
0,17.32826226,58.35502579,-73.34945945,-0.510537417,0.553980743,-0.043443326,,
0,16.39994016,59.13012604,-73.19646168,-0.515793018,0.549736573,-0.033943555,,
0,15.46607325,59.89531294,-73.02800573,-0.520923343,0.545359111,-0.024435768,,
0,14.52689209,60.65039768,-72.84413336,-0.525927123,0.540849434,-0.014922311,,
0,13.58262855,61.39519389,-72.64489007,-0.530803126,0.536208658,-0.005405532,,
0,12.63351578,62.12951777,-72.43032517,-0.535550147,0.531437925,0.004112222,,
0,11.67978808,62.85318804,-72.20049171,-0.540167016,0.526538413,0.013628602,,
0,10.72168092,63.56602608,-71.95544654,-0.544652592,0.521511331,0.023141261,,
0,9.759430833,64.26785589,-71.69525022,-0.549005769,0.516357918,0.03264785,,
0,8.793275386,64.95850424,-71.41996707,-0.553225472,0.511079446,0.042146026,,
0,7.823453109,65.6378006,-71.12966508,-0.557310661,0.505677218,0.051633443,,
0,6.85020344,66.30557727,-70.82441599,-0.561260327,0.500152566,0.061107761,,
0,5.873766658,66.96166934,-70.50429516,-0.565073495,0.494506852,0.070566643,,
0,4.894383827,67.60591483,-70.16938167,-0.568749225,0.48874147,0.080007754,,
0,3.912296733,68.23815462,-69.8197582,-0.572286609,0.482857843,0.089428766,,
0,2.927747835,68.85823256,-69.45551107,-0.575684774,0.47685742,0.098827354,,
0,1.940980198,69.4659955,-69.07673019,-0.578942882,0.470741684,0.108201199,,
0,0.952237439,70.06129331,-68.68350905,-0.582060129,0.464512141,0.117547988,,
0,-0.038236338,70.64397895,-68.2759447,-0.585035745,0.45817033,0.126865414,,
0,-1.030196605,71.21390848,-67.85413771,-0.587868995,0.451717815,0.13615118,,
0,-2.023398468,71.77094108,-67.41819218,-0.590559182,0.445156188,0.145402994,,
0,-3.017596727,72.31493912,-66.96821567,-0.59310564,0.438487067,0.154618573,,
0,-4.012545937,72.84576817,-66.50431921,-0.595507741,0.431712098,0.163795644,,
0,-5.008000467,73.36329705,-66.02661725,-0.597764893,0.424832951,0.172931941,,
0,-6.003714557,73.86739784,-65.53522763,-0.599876538,0.417851326,0.182025212,,
0,-6.999442385,74.35794597,-65.03027157,-0.601842154,0.410768942,0.191073212,,
0,-7.994938125,74.83482014,-64.51187363,-0.603661258,0.403587549,0.200073709,,
0,-8.98995601,75.29790249,-63.98016169,-0.605333399,0.396308917,0.209024483,,
0,-9.984250393,75.74707849,-63.4352669,-0.606858166,0.388934842,0.217923324,,
0,-10.97757581,76.18223709,-62.87732366,-0.608235181,0.381467143,0.226768038,,
0,-11.96968701,76.60327066,-62.30646958,-0.609464105,0.373907664,0.235556441,,
0,-12.96033909,77.01007507,-61.72284545,-0.610544634,0.366258268,0.244286366,,
0,-13.94928745,77.40254968,-61.12659521,-0.611476501,0.358520843,0.252955659,,
0,-14.93628795,77.78059738,-60.51786591,-0.612259477,0.350697297,0.26156218,,
0,-15.92109692,78.14412463,-59.89680765,-0.612893368,0.342789561,0.270103806,,
0,-16.90347123,78.49304145,-59.26357362,-0.613378017,0.334799586,0.278578431,,
0,-17.88316835,78.82726147,-58.61831996,-0.613713305,0.326729343,0.286983962,,
0,-18.85994641,79.14670195,-57.9612058,-0.613899148,0.318580823,0.295318326,,
0,-19.83356426,79.45128377,-57.29239317,-0.613935501,0.310356035,0.303579466,,
0,-20.80378154,79.7409315,-56.61204701,-0.613822355,0.30205701,0.311765344,,
0,-21.7703587,80.01557336,-55.92033507,-0.613559737,0.293685795,0.319873941,,
0,-22.73305712,80.27514131,-55.21742792,-0.613147711,0.285244455,0.327903257,,
0,-23.69163913,80.51957097,-54.50349889,-0.61258638,0.276735072,0.335851308,,
0,-24.64586807,80.74880173,-53.77872401,-0.611875881,0.268159745,0.343716136,,
0,-25.59550835,80.96277672,-53.043282,-0.61101639,0.259520591,0.351495799,,
0,-26.54032552,81.16144282,-52.29735421,-0.610008119,0.250819741,0.359188377,,
0,-27.48008632,81.34475071,-51.54112454,-0.608851315,0.242059341,0.366791974,,
0,-28.41455873,81.51265482,-50.77477947,-0.607546265,0.233241553,0.374304712,,
0,-29.34351203,81.66511341,-49.99850795,-0.606093291,0.224368552,0.381724739,,
0,-30.26671689,81.80208852,-49.21250138,-0.604492749,0.215442527,0.389050223,,
0,-31.18394537,81.92354602,-48.41695357,-0.602745036,0.20646568,0.396279357,,
0,-32.09497102,82.02945562,-47.61206066,-0.600850582,0.197440225,0.403410357,,
0,-32.99956891,82.11979084,-46.79802111,-0.598809855,0.188368391,0.410441464,,
0,-33.8975157,82.19452904,-45.97503563,-0.596623357,0.179252414,0.417370944,,
0,-34.7885897,82.25365145,-45.14330713,-0.594291629,0.170094543,0.424197085,,
0,-35.67257089,82.29714313,-44.30304067,-0.591815244,0.160897039,0.430918206,,
0,-36.54924104,82.32499301,-43.45444344,-0.589194815,0.15166217,0.437532646,,
0,-37.41838368,82.33719385,-42.59772466,-0.586430987,0.142392214,0.444038774,,
0,-38.27978424,82.33374229,-41.73309554,-0.583524442,0.133089458,0.450434984,,
0,-39.13323003,82.31463882,-40.86076927,-0.580475898,0.123756198,0.4567197,,
0,-39.97851033,82.27988781,-39.98096092,-0.577286105,0.114394736,0.462891369,,
0,-40.81541643,82.22949746,-39.09388741,-0.573955851,0.105007382,0.468948469,,
0,-41.64374171,82.16347984,-38.19976744,-0.570485958,0.095596451,0.474889506,,
0,-42.46328163,82.08185089,-37.29882146,-0.566877281,0.086164266,0.480713015,,
0,-43.27383386,81.98463036,-36.39127158,-0.56313071,0.076713154,0.486417557,,
0,-44.07519825,81.87184188,-35.47734157,-0.559247171,0.067245445,0.492001726,,
0,-44.86717694,81.7435129,-34.55725675,-0.55522762,0.057763477,0.497464143,,
0,-45.64957437,81.59967473,-33.63124397,-0.551073049,0.048269587,0.502803462,,
0,-46.42219735,81.44036246,-32.69953151,-0.546784484,0.03876612,0.508018365,,
0,-47.18485512,81.26561504,-31.7623491,-0.542362982,0.029255418,0.513107564,,
0,-47.93735935,81.07547519,-30.81992778,-0.537809634,0.019739829,0.518069806,,
0,-48.67952423,80.86998946,-29.87249991,-0.533125563,0.0102217,0.522903864,,
0,-49.4111665,80.64920816,-28.92029906,-0.528311925,0.000703379,0.527608546,,
0,-50.13210549,80.41318539,-27.96355999,-0.523369907,-0.008812785,0.532182693,,
0,-50.84216319,80.16197899,-27.00251857,-0.518300729,-0.018324445,0.536625174,,
0,-51.54116425,79.89565056,-26.03741173,-0.513105641,-0.027829254,0.540934895,,
0,-52.22893606,79.61426542,-25.06847742,-0.507785924,-0.037324867,0.545110791,,
0,-52.90530878,79.31789261,-24.0959545,-0.502342891,-0.046808941,0.549151832,,
0,-53.57011539,79.00660488,-23.12008275,-0.496777885,-0.056279137,0.553057022,,
0,-54.2231917,78.68047862,-22.14110275,-0.491092279,-0.065733117,0.556825397,,
0,-54.86437645,78.33959391,-21.15925585,-0.485287475,-0.075168551,0.560456026,,
0,-55.49351128,77.98403447,-20.17478412,-0.479364906,-0.08458311,0.563948015,,
0,-56.11044082,77.61388763,-19.18793025,-0.473326032,-0.09397447,0.567300502,,
0,-56.71501271,77.22924432,-18.19893754,-0.467172343,-0.103340317,0.57051266,,
0,-57.30707764,76.83019905,-17.2080498,-0.460905358,-0.112678337,0.573583695,,
0,-57.88648939,76.41684988,-16.21551133,-0.454526622,-0.121986229,0.576512851,,
0,-58.45310484,75.98929839,-15.22156682,-0.44803771,-0.131261695,0.579299404,,
0,-59.00678406,75.54764967,-14.22646129,-0.441440221,-0.140502447,0.581942668,,
0,-59.54739028,75.09201229,-13.23044008,-0.434735784,-0.149706205,0.58444199,,
0,-60.07478999,74.62249828,-12.23374872,-0.427926053,-0.158870699,0.586796753,,
0,-60.5888529,74.13922306,-11.23663293,-0.421012708,-0.167993668,0.589006377,,
0,-61.08945204,73.64230547,-10.23933853,-0.413997454,-0.177072861,0.591070315,,
0,-61.57646375,73.13186772,-9.242111375,-0.406882023,-0.186106038,0.59298806,,
0,-62.04976772,72.60803534,-8.245197302,-0.399668168,-0.19509097,0.594759138,,
0,-62.50924704,72.07093717,-7.248842073,-0.392357671,-0.204025441,0.596383112,,
0,-62.95478819,71.52070531,-6.253291315,-0.384952335,-0.212907246,0.597859581,,
0,-63.38628109,70.95747513,-5.258790449,-0.377453986,-0.221734195,0.599188181,,
0,-63.80361914,70.38138517,-4.265584641,-0.369864475,-0.23050411,0.600368585,,
0,-64.20669922,69.79257717,-3.273918733,-0.362185674,-0.239214826,0.6014005,,
0,-64.59542174,69.19119599,-2.28403719,-0.354419478,-0.247864195,0.602283673,,
0,-64.96969065,68.5773896,-1.296184033,-0.346567802,-0.256450084,0.603017886,,
0,-65.32941345,67.95130904,-0.310602782,-0.338632584,-0.264970373,0.603602957,,
0,-65.67450125,67.31310836,0.672463603,-0.330615781,-0.273422962,0.604038743,,
0,-66.00486875,66.66294461,1.652772784,-0.322519371,-0.281805763,0.604325135,,
0,-66.32043431,66.0009778,2.630083105,-0.314345352,-0.290116711,0.604462063,,
0,-66.62111993,65.32737083,3.604153649,-0.30609574,-0.298353753,0.604449493,,
0,-66.90685126,64.6422895,4.5747443,-0.297772571,-0.306514858,0.604287429,,
0,-67.17755766,63.94590242,5.541615801,-0.289377897,-0.314598013,0.60397591,,
0,-67.43317221,63.23838098,6.504529813,-0.280913791,-0.322601223,0.603515013,,
0,-67.67363168,62.51989935,7.463248974,-0.27238234,-0.330522513,0.602904853,,
0,-67.89887661,61.79063437,8.41753696,-0.263785649,-0.338359931,0.602145579,,
0,-68.10885128,61.05076555,9.367158538,-0.255125838,-0.346111541,0.60123738,,
0,-68.30350374,60.30047503,10.31187963,-0.246405046,-0.353775433,0.600180479,,
0,-68.48278581,59.53994751,11.25146736,-0.237625422,-0.361349714,0.598975136,,
0,-68.64665313,58.76937022,12.18569013,-0.228789134,-0.368832517,0.59762165,,
0,-68.79506511,57.98893285,13.11431766,-0.21989836,-0.376221995,0.596120355,,
0,-68.927985,57.19882754,14.03712105,-0.210955295,-0.383516325,0.59447162,,
0,-69.04537985,56.39924882,14.95387285,-0.201962145,-0.390713708,0.592675853,,
0,-69.14722056,55.59039355,15.86434708,-0.192921129,-0.397812368,0.590733497,,
0,-69.23348187,54.77246087,16.76831932,-0.183834476,-0.404810554,0.588645031,,
0,-69.30414233,53.94565216,17.66556678,-0.17470443,-0.41170654,0.58641097,,
0,-69.35918439,53.11017101,18.55586829,-0.165533243,-0.418498623,0.584031866,,
0,-69.3985943,52.26622314,19.43900441,-0.156323176,-0.425185129,0.581508306,,
0,-69.42236222,51.41401633,20.31475747,-0.147076503,-0.431764409,0.578840912,,
0,-69.43048212,50.55376044,21.18291164,-0.137795505,-0.438234837,0.576030343,,
0,-69.42295188,49.68566729,22.04325292,-0.128482472,-0.44459482,0.573077292,,
0,-69.39977319,48.80995065,22.89556929,-0.1191397,-0.450842787,0.569982487,,
0,-69.36095164,47.92682615,23.73965067,-0.109769496,-0.456977197,0.566746693,,
0,-69.30649666,47.03651126,24.57528904,-0.100374171,-0.462996537,0.563370708,,
0,-69.23642155,46.13922522,25.40227844,-0.090956042,-0.468899322,0.559855364,,
0,-69.15074346,45.235189,26.22041507,-0.081517434,-0.474684096,0.55620153,,
0,-69.04948339,44.32462522,27.02949728,-0.072060675,-0.480349431,0.552410107,,
0,-68.93266616,43.40775813,27.8293257,-0.062588099,-0.485893931,0.548482029,,
0,-68.80032048,42.4848135,28.6197032,-0.053102042,-0.491316226,0.544418268,,
0,-68.65247884,41.55601863,29.40043501,-0.043604844,-0.49661498,0.540219824,,
0,-68.48917759,40.62160226,30.17132873,-0.034098849,-0.501788886,0.535887735,,
0,-68.31045688,39.68179451,30.93219438,-0.024586402,-0.506836666,0.531423068,,
0,-68.11636065,38.73682683,31.68284448,-0.015069851,-0.511757076,0.526826927,,
0,-67.90693666,37.78693194,32.42309404,-0.005551541,-0.516548902,0.522100444,,
0,-67.68223644,36.83234378,33.15276066,0.003966177,-0.521210962,0.517244786,,
0,-67.44231528,35.87329746,33.87166454,0.013480955,-0.525742106,0.512261151,,
0,-67.18723225,34.91002916,34.57962853,0.022990447,-0.530141216,0.507150769,,
0,-66.91705013,33.94277612,35.2764782,0.032492307,-0.534407207,0.5019149,,
0,-66.63183546,32.97177657,35.96204185,0.041984189,-0.538539026,0.496554837,,
0,-66.33165845,31.99726965,36.63615055,0.051463752,-0.542535654,0.491071902,,
0,-66.01659304,31.01949538,37.29863822,0.060928658,-0.546396106,0.485467448,,
0,-65.68671681,30.03869456,37.94934165,0.070376571,-0.550119429,0.479742858,,
0,-65.34211103,29.05510876,38.58810051,0.07980516,-0.553704705,0.473899545,,
0,-64.98286056,28.06898024,39.21475745,0.089212099,-0.557151048,0.467938949,,
0,-64.60905392,27.08055186,39.82915807,0.098595068,-0.56045761,0.461862543,,
0,-64.22078318,26.09006708,40.43115104,0.10795175,-0.563623574,0.455671824,,
0,-63.81814402,25.09776985,41.02058804,0.117279839,-0.56664816,0.449368321,,
0,-63.40123562,24.10390455,41.5973239,0.126577033,-0.569530622,0.442953589,,
0,-62.97016072,23.10871599,42.16121654,0.135841037,-0.572270248,0.436429211,,
0,-62.52502553,22.11244927,42.71212708,0.145069566,-0.574866363,0.429796796,,
0,-62.06593975,21.11534976,43.24991982,0.154260344,-0.577318326,0.423057982,,
0,-61.5930165,20.11766306,43.77446232,0.163411103,-0.579625533,0.41621443,,
0,-61.10637233,19.11963489,44.28562538,0.172519585,-0.581787415,0.409267829,,
0,-60.60612717,18.12151106,44.78328314,0.181583543,-0.583803438,0.402219894,,
0,-60.0924043,17.1235374,45.26731304,0.190600741,-0.585673105,0.395072364,,
0,-59.56533034,16.12595972,45.73759589,0.199568955,-0.587395956,0.387827001,,
0,-59.02503519,15.12902372,46.1940159,0.208485971,-0.588971565,0.380485594,,
0,-58.47165203,14.13297493,46.63646069,0.217349589,-0.590399543,0.373049954,,
0,-57.90531724,13.13805868,47.06482135,0.226157624,-0.591679539,0.365521916,,
0,-57.32617043,12.14452001,47.47899241,0.234907901,-0.592811238,0.357903337,,
0,-56.73435434,11.15260363,47.87887194,0.243598263,-0.593794359,0.350196097,,
0,-56.13001485,10.16255383,48.26436151,0.252226564,-0.594628661,0.342402097,,
0,-55.51330095,9.174614469,48.63536624,0.260790677,-0.595313939,0.334523262,,
0,-54.88436464,8.189028857,48.99179484,0.269288488,-0.595850022,0.326561534,,
0,-54.24336096,7.206039737,49.33355961,0.277717901,-0.59623678,0.318518879,,
0,-53.59044795,6.225889209,49.66057646,0.286076836,-0.596474116,0.31039728,,
0,-52.92578654,5.248818673,49.97276495,0.294363232,-0.596561974,0.302198742,,
0,-52.24954059,4.275068766,50.27004829,0.302575042,-0.59650033,0.293925288,,
0,-51.56187682,3.30487931,50.55235338,0.310710243,-0.596289201,0.285578958,,
0,-50.86296476,2.338489245,50.8196108,0.318766826,-0.595928639,0.277161813,,
0,-50.1529767,1.376136575,51.07175486,0.326742804,-0.595418733,0.268675929,,
0,-49.43208769,0.418058308,51.30872358,0.33463621,-0.594759609,0.260123399,,
0,-48.70047545,-0.535509604,51.53045875,0.342445095,-0.59395143,0.251506335,,
0,-47.95832036,-1.484332321,51.73690588,0.350167534,-0.592994396,0.242826863,,
0,-47.20580539,-2.428176174,51.92801429,0.35780162,-0.591888743,0.234087123,,
0,-46.44311607,-3.366808722,52.10373707,0.365345471,-0.590634744,0.225289272,,
0,-45.67044044,-4.299998811,52.2640311,0.372797226,-0.589232708,0.216435482,,
0,-44.887969,-5.22751663,52.40885708,0.380155046,-0.587682982,0.207527936,,
0,-44.09589469,-6.149133766,52.53817952,0.387417116,-0.585985949,0.198568833,,
0,-43.29441278,-7.064623263,52.65196674,0.394581644,-0.584142027,0.189560383,,
0,-42.48372089,-7.973759677,52.75019093,0.401646862,-0.582151671,0.180504809,,
0,-41.66401891,-8.876319132,52.83282808,0.408611029,-0.580015373,0.171404345,,
0,-40.83550895,-9.772079374,52.89985805,0.415472424,-0.577733661,0.162261236,,
0,-39.99839527,-10.66081983,52.95126455,0.422229357,-0.575307096,0.153077739,,
0,-39.1528843,-11.54232164,52.98703514,0.428880159,-0.572736279,0.14385612,,
0,-38.2991845,-12.41636777,53.00716123,0.435423191,-0.570021844,0.134598653,,
0,-37.43750637,-13.28274299,53.0116381,0.441856837,-0.56716446,0.125307624,,
0,-36.56806238,-14.14123397,53.0004649,0.44817951,-0.564164834,0.115985324,,
0,-35.6910669,-14.99162934,52.97364461,0.454389652,-0.561023705,0.106634053,,
0,-34.80673618,-15.83371971,52.93118411,0.460485729,-0.557741848,0.097256119,,
0,-33.91528828,-16.66729775,52.87309412,0.466466237,-0.554320074,0.087853837,,
0,-33.01694301,-17.49215822,52.7993892,0.472329702,-0.550759227,0.078429525,,
0,-32.11192187,-18.30809805,52.7100878,0.478074677,-0.547060186,0.068985509,,
0,-31.20044802,-19.11491634,52.60521219,0.483699744,-0.543223863,0.059524119,,
0,-30.28274623,-19.91241448,52.48478848,0.489203516,-0.539251207,0.05004769,,
0,-29.35904277,-20.70039613,52.34884664,0.494584635,-0.535143196,0.040558561,,
0,-28.42956541,-21.4786673,52.19742045,0.499841773,-0.530900844,0.031059071,,
0,-27.49454335,-22.24703641,52.03054753,0.504973634,-0.5265252,0.021551566,,
0,-26.55420715,-23.00531432,51.84826927,0.509978952,-0.522017342,0.012038391,,
0,-25.60878869,-23.75331438,51.65063092,0.514856491,-0.517378383,0.002521893,,
0,-24.65852108,-24.49085245,51.43768147,0.519605048,-0.512609468,-0.00699558,,
0,-23.70363865,-25.21774702,51.2094737,0.524223452,-0.507711774,-0.016511678,,
0,-22.74437687,-25.93381916,50.96606418,0.528710564,-0.502686509,-0.026024055,,
0,-21.78097228,-26.63889263,50.70751321,0.533065277,-0.497534914,-0.035530363,,
0,-20.81366243,-27.33279392,50.43388481,0.537286516,-0.492258259,-0.045028257,,
0,-19.84268587,-28.01535225,50.14524676,0.54137324,-0.486857848,-0.054515393,,
0,-18.86828201,-28.68639964,49.84167051,0.545324442,-0.481335012,-0.06398943,,
0,-17.89069115,-29.34577098,49.52323121,0.549139145,-0.475691115,-0.07344803,,
0,-16.91015434,-29.993304,49.19000767,0.552816409,-0.469927549,-0.082888861,,
0,-15.92691338,-30.62883938,48.84208236,0.556355328,-0.464045736,-0.092309592,,
0,-14.94121072,-31.25222076,48.47954137,0.559755028,-0.458047129,-0.101707899,,
0,-13.95328944,-31.86329475,48.10247439,0.56301467,-0.451933207,-0.111081463,,
0,-12.96339314,-32.46191102,47.7109747,0.56613345,-0.445705479,-0.120427971,,
0,-11.97176593,-33.04792233,47.30513915,0.569110599,-0.439365482,-0.129745117,,
0,-10.97865234,-33.62118451,46.88506811,0.571945384,-0.432914781,-0.139030603,,
0,-9.984297256,-34.18155656,46.45086548,0.574637103,-0.426354967,-0.148282136,,
0,-8.988945885,-34.72890067,46.00263863,0.577185094,-0.419687658,-0.157497435,,
0,-7.992843673,-35.26308221,45.54049839,0.579588728,-0.412914502,-0.166674226,,
0,-6.996236252,-35.78396983,45.06455906,0.581847412,-0.406037168,-0.175810244,,
0,-5.99936938,-36.29143545,44.57493828,0.583960588,-0.399057353,-0.184903235,,
0,-5.002488878,-36.7853543,44.07175713,0.585927737,-0.391976781,-0.193950956,,
0,-4.00584057,-37.26560495,43.55513999,0.587748372,-0.384797199,-0.202951173,,
0,-3.009670223,-37.73206934,43.02521458,0.589422045,-0.377520377,-0.211901667,,
0,-2.014223487,-38.18463283,42.48211189,0.590948342,-0.370148113,-0.220800229,,
0,-1.019745833,-38.62318418,41.92596618,0.592326888,-0.362682224,-0.229644664,,
0,-0.026482491,-39.04761564,41.3569149,0.593557342,-0.355124554,-0.238432788,,
0,0.965321605,-39.45782292,40.77509871,0.594639402,-0.347476967,-0.247162435,,
0,1.955421884,-39.85370524,40.18066141,0.595572799,-0.33974135,-0.255831449,,
0,2.943574193,-40.23516538,39.5737499,0.596357305,-0.331919613,-0.264437692,,
0,3.929534863,-40.60210964,38.95451419,0.596992725,-0.324013685,-0.27297904,,
