,Ia,Ib,Ic,Va,Vb,Vc
6283,-17.65507095,78.11984109,-58.22670255,-0.613410767,0.32637205,0.287038717
6284,-18.63187085,78.43917539,-57.56945202,-0.613596642,0.318223568,0.295373073
6285,-19.60551055,78.74365544,-56.90050743,-0.613633025,0.309998819,0.303634207
6286,-20.57574966,79.0332057,-56.22003361,-0.61351991,0.301699832,0.311820078
6287,-21.54234867,79.30775428,-55.52819819,-0.613257322,0.293328654,0.319928668
6288,-22.50506894,79.56723301,-54.82517165,-0.612845327,0.284887351,0.327957976
6289,-23.4636728,79.81157744,-54.1111272,-0.612284027,0.276378005,0.335906021
6290,-24.41792358,80.04072684,-53.38624077,-0.611573559,0.267802716,0.343770842
6291,-25.3675857,80.25462425,-52.650691,-0.610714098,0.2591636,0.351550499
6292,-26.31242471,80.45321646,-51.90465911,-0.609705857,0.250462786,0.359243071
6293,-27.25220734,80.63645404,-51.14832894,-0.608549084,0.241702424,0.366846661
6294,-28.18670159,80.80429134,-50.38188687,-0.607244064,0.232884672,0.374359392
6295,-29.11567673,80.95668652,-49.60552175,-0.60579112,0.224011707,0.381779412
6296,-30.03890343,81.09360155,-48.81942491,-0.604190609,0.215085719,0.38910489
6297,-30.95615375,81.21500221,-48.02379007,-0.602442926,0.206108908,0.396334018
6298,-31.86720123,81.32085813,-47.21881328,-0.600548502,0.19708349,0.403465012
6299,-32.77182096,81.41114273,-46.40469294,-0.598507805,0.188011692,0.410496113
6300,-33.66978958,81.48583334,-45.58162966,-0.596321337,0.178895751,0.417425586
6301,-34.56088541,81.54491107,-44.74982629,-0.593989638,0.169737917,0.424251721
6302,-35.44488843,81.58836092,-43.90948782,-0.591513284,0.160540448,0.430972835
6303,-36.32158041,81.61617174,-43.06082135,-0.588892884,0.151305615,0.437587269
6304,-37.19074489,81.62833624,-42.20403604,-0.586129086,0.142035695,0.444093391
6305,-38.05216727,81.62485099,-41.33934304,-0.583222571,0.132732975,0.450489596
6306,-38.90563488,81.60571641,-40.46695547,-0.580174056,0.123399751,0.456774305
6307,-39.75093701,81.57093679,-39.58708833,-0.576984293,0.114038325,0.462945968
6308,-40.58786494,81.52052028,-38.69995847,-0.573654069,0.104651006,0.469003063
6309,-41.41621203,81.45447889,-37.80578455,-0.570184206,0.095240112,0.474944094
6310,-42.23577378,81.37282849,-36.90478694,-0.566575558,0.085807962,0.480767596
6311,-43.04634783,81.27558879,-35.99718771,-0.562829018,0.076356885,0.486472133
6312,-43.84773404,81.16278335,-35.08321056,-0.558945508,0.066889212,0.492056296
6313,-44.63973454,81.03443957,-34.16308076,-0.554925986,0.057407279,0.497518707
6314,-45.42215378,80.89058869,-33.23702509,-0.550771445,0.047913425,0.50285802
6315,-46.19479858,80.73126577,-32.30527181,-0.54648291,0.038409993,0.508072917
6316,-46.95747816,80.5565097,-31.36805057,-0.542061437,0.028899326,0.513162111
6317,-47.71000421,80.36636315,-30.42559237,-0.537508119,0.019383772,0.518124346
6318,-48.4521909,80.16087261,-29.47812952,-0.532824077,0.009865679,0.522958399
6319,-49.18385498,79.94008836,-28.52589554,-0.528010469,0.000347393,0.527663076
6320,-49.90481578,79.70406444,-27.56912515,-0.523068481,-0.009168736,0.532237216
6321,-50.61489528,79.45285865,-26.60805417,-0.517999332,-0.01868036,0.536679692
6322,-51.31391814,79.18653254,-25.64291949,-0.512804273,-0.028185134,0.540989407
6323,-52.00171176,78.9051514,-24.67395901,-0.507484586,-0.037680711,0.545165297
6324,-52.67810628,78.60878422,-23.70141156,-0.502041582,-0.047164751,0.549206333
6325,-53.34293469,78.29750369,-22.72551685,-0.496476606,-0.056634911,0.553111517
6326,-53.9960328,77.97138619,-21.74651545,-0.490791029,-0.066088857,0.556879886
6327,-54.63723934,77.63051176,-20.76464867,-0.484986254,-0.075524255,0.56051051
6328,-55.26639596,77.27496406,-19.78015851,-0.479063714,-0.084938779,0.564002493
6329,-55.8833473,76.90483039,-18.79328766,-0.473024869,-0.094330105,0.567354974
6330,-56.48794098,76.52020166,-17.80427937,-0.46687121,-0.103695916,0.570567126
6331,-57.0800277,76.12117232,-16.81337741,-0.460604254,-0.113033901,0.573638156
6332,-57.65946124,75.7078404,-15.82082605,-0.454225548,-0.122341758,0.576567306
6333,-58.22609848,75.28030746,-14.82686993,-0.447736665,-0.131617189,0.579353854
6334,-58.77979948,74.83867856,-13.83175407,-0.441139206,-0.140857906,0.581997112
6335,-59.32042749,74.38306222,-12.83572375,-0.434434798,-0.15006163,0.584496428
6336,-59.84784898,73.91357044,-11.83902449,-0.427625097,-0.159226089,0.586851186
6337,-60.36193367,73.43031862,-10.84190196,-0.420711781,-0.168349023,0.589060804
6338,-60.86255459,72.93342558,-9.84460196,-0.413696556,-0.177428181,0.591124737
6339,-61.34958807,72.42301347,-8.84737031,-0.406581154,-0.186461323,0.593042476
6340,-61.82291382,71.89920781,-7.850452825,-0.399367328,-0.19544622,0.594813548
6341,-62.28241491,71.36213742,-6.854095239,-0.392056861,-0.204380656,0.596437517
6342,-62.72797783,70.81193436,-5.858543148,-0.384651553,-0.213262427,0.59791398
6343,-63.1594925,70.24873398,-4.864041951,-0.377153234,-0.222089341,0.599242575
6344,-63.57685232,69.67267479,-3.870836786,-0.369563752,-0.23085922,0.600422973
6345,-63.97995417,69.08389851,-2.879172471,-0.361884981,-0.239569902,0.601454883
6346,-64.36869845,68.48254997,-1.889293446,-0.354118814,-0.248219237,0.60233805
6347,-64.74298912,67.86877712,-0.901443708,-0.346267167,-0.256805091,0.603072257
6348,-65.10273368,67.24273098,0.084133245,-0.338331978,-0.265325345,0.603657323
6349,-65.44784324,66.60456557,1.067194476,-0.330315204,-0.273777899,0.604093103
6350,-65.7782325,65.95443792,2.047497669,-0.322218823,-0.282160666,0.604379489
6351,-66.09381982,65.29250802,3.024801189,-0.314044833,-0.290471578,0.604516412
6352,-66.39452719,64.61893876,3.998864141,-0.305795251,-0.298708586,0.604503837
6353,-66.68028027,63.9338959,4.969446427,-0.29747211,-0.306869657,0.604341767
6354,-66.95100842,63.23754804,5.936308813,-0.289077466,-0.314952777,0.604030243
6355,-67.20664471,62.53006656,6.899212977,-0.280613389,-0.322955952,0.603569341
6356,-67.44712594,61.81162559,7.857921577,-0.272081967,-0.330877208,0.602959175
6357,-67.67239261,61.08240196,8.812198306,-0.263485305,-0.338714591,0.602199896
6358,-67.88238902,60.34257518,9.761807949,-0.254825524,-0.346466167,0.601291691
6359,-68.07706322,59.59232735,10.70651644,-0.24610476,-0.354130024,0.600234784
6360,-68.25636703,58.83184316,11.64609094,-0.237325166,-0.361704271,0.599029436
6361,-68.42025609,58.06130982,12.58029985,-0.228488906,-0.369187039,0.597675945
6362,-68.5686898,57.28091701,13.5089129,-0.219598161,-0.376576482,0.596174644
6363,-68.70163142,56.49085686,14.43170122,-0.210655126,-0.383870778,0.594525904
6364,-68.81904801,55.69132387,15.34843737,-0.201662005,-0.391068127,0.592730131
6365,-68.92091045,54.88251489,16.25889539,-0.192621017,-0.398166752,0.59078777
6366,-69.00719348,54.06462905,17.16285087,-0.183534394,-0.405164904,0.588699298
6367,-69.07787567,53.23786772,18.06008103,-0.174404377,-0.412060855,0.586465232
6368,-69.13293945,52.40243447,18.95036471,-0.165233218,-0.418852904,0.584086123
6369,-69.17237109,51.55853499,19.8334825,-0.156023181,-0.425539376,0.581562557
6370,-69.19616073,50.70637708,20.70921674,-0.146776537,-0.432118621,0.578895158
6371,-69.20430235,49.84617056,21.5773516,-0.137495568,-0.438589015,0.576084583
6372,-69.19679382,48.97812726,22.43767311,-0.128182563,-0.444948963,0.573131527
6373,-69.17363684,48.10246091,23.28996924,-0.118839821,-0.451196896,0.570036717
6374,-69.13483701,47.21938716,24.13402994,-0.109469645,-0.457331272,0.566800917
6375,-69.08040374,46.32912344,24.96964718,-0.100074349,-0.463350578,0.563424927
6376,-69.01035034,45.431889,25.79661504,-0.09065625,-0.469253328,0.559909578
6377,-68.92469396,44.52790479,26.61472971,-0.081217671,-0.475038068,0.556255738
6378,-68.82345558,43.61739342,27.42378957,-0.071760941,-0.480703369,0.55246431
6379,-68.70666006,42.70057911,28.22359524,-0.062288393,-0.486247834,0.548536227
6380,-68.57433608,41.77768766,29.0139496,-0.052802365,-0.491670095,0.54447246
6381,-68.42651614,40.84894634,29.79465791,-0.043305196,-0.496968815,0.540274011
6382,-68.26323659,39.91458388,30.56552776,-0.03379923,-0.502142686,0.535941916
6383,-68.08453757,38.97483038,31.3263692,-0.024286812,-0.507190432,0.531477245
6384,-67.89046303,38.0299173,32.07699473,-0.014770289,-0.512110808,0.526881098
6385,-67.68106073,37.08007734,32.81721939,-0.005252009,-0.5169026,0.522154609
6386,-67.4563822,36.12554444,33.54686078,0.00426568,-0.521564626,0.517298946
6387,-67.21648273,35.16655368,34.26573912,0.01378043,-0.526095736,0.512315306
6388,-66.96142138,34.20334126,34.97367725,0.023289893,-0.530494811,0.507204918
6389,-66.69126095,33.2361444,35.67050077,0.032791723,-0.534760768,0.501969044
6390,-66.40606796,32.26520132,36.35603796,0.042283577,-0.538892553,0.496608976
6391,-66.10591263,31.29075115,37.03011992,0.051763111,-0.542889147,0.491126036
6392,-65.79086889,30.31303391,37.69258058,0.061227988,-0.546749565,0.485521577
6393,-65.46101434,29.33229039,38.34325671,0.070675872,-0.550472853,0.479796982
6394,-65.11643023,28.34876216,38.98198802,0.080104432,-0.554058095,0.473953663
6395,-64.75720143,27.36269145,39.60861714,0.089511343,-0.557504404,0.467993062
6396,-64.38341646,26.37432114,40.2229897,0.098894282,-0.560810932,0.46191665
6397,-63.99516739,25.38389467,40.82495436,0.108250937,-0.563976862,0.455725926
6398,-63.59254989,24.39165598,41.41436281,0.117578997,-0.567001414,0.449422418
6399,-63.17566315,23.39784946,41.99106989,0.126876161,-0.569883842,0.443007681
6400,-62.74460991,22.4027199,42.55493352,0.136140137,-0.572623434,0.436483297
6401,-62.29949639,21.4065124,43.10581483,0.145368637,-0.575219514,0.429850877
6402,-61.84043226,20.40947233,43.64357812,0.154559386,-0.577671444,0.423112057
6403,-61.36753066,19.41184526,44.16809096,0.163710116,-0.579978616,0.4162685
6404,-60.88090815,18.41387693,44.67922417,0.17281857,-0.582140464,0.409321894
6405,-60.38068463,17.41581313,45.17685187,0.181882499,-0.584156453,0.402273954
6406,-59.86698342,16.41789971,45.66085151,0.190899668,-0.586026086,0.395126418
6407,-59.33993111,15.42038244,46.13110392,0.199867853,-0.587748903,0.38788105
6408,-58.7996576,14.42350703,46.58749331,0.20878484,-0.589324478,0.380539638
6409,-58.24629608,13.42751901,47.0299073,0.21764843,-0.590752422,0.373103993
6410,-57.67998294,12.4326637,47.45823697,0.226456436,-0.592032385,0.365575949
6411,-57.10085776,11.43918614,47.87237689,0.235206684,-0.593164049,0.357957365
6412,-56.50906331,10.44733104,48.2722251,0.243897017,-0.594147137,0.35025012
6413,-55.90474546,9.457342673,48.65768319,0.25252529,-0.594981405,0.342456115
6414,-55.28805318,8.469464895,49.02865629,0.261089374,-0.595666648,0.334577274
6415,-54.6591385,7.48394102,49.3850531,0.269587156,-0.596202697,0.326615541
6416,-54.01815646,6.501013783,49.72678594,0.27801654,-0.596589421,0.318572881
6417,-53.36526507,5.52092528,50.05377071,0.286375447,-0.596826724,0.310451277
6418,-52.70062529,4.543916907,50.36592697,0.294661813,-0.596914547,0.302252734
6419,-52.02440096,3.5702293,50.66317796,0.302873596,-0.59685287,0.293979274
6420,-51.33675881,2.600102274,50.94545056,0.311008767,-0.596641707,0.285632939
6421,-50.63786837,1.633774767,51.21267535,0.319065322,-0.596281111,0.277215789
6422,-49.92790192,0.67148478,51.46478666,0.327041271,-0.595771171,0.268729899
6423,-49.20703453,-0.286530683,51.70172251,0.334934648,-0.595112013,0.260177365
6424,-48.4754439,-1.240035673,51.92342467,0.342743505,-0.5943038,0.251560296
6425,-47.73331042,-2.188795354,52.12983869,0.350465914,-0.593346732,0.242880818
6426,-46.98081706,-3.132576058,52.32091388,0.358099972,-0.592241045,0.234141073
6427,-46.21814934,-4.071145349,52.49660332,0.365643795,-0.590987012,0.225343217
6428,-45.44549532,-5.004272076,52.6568639,0.373095521,-0.589584942,0.216489421
6429,-44.66304549,-5.931726429,52.80165633,0.380453312,-0.588035183,0.20758187
6430,-43.87099277,-6.853279999,52.9309451,0.387715353,-0.586338115,0.198622762
6431,-43.06953246,-7.768705833,53.04469857,0.394879852,-0.584494159,0.189614307
6432,-42.25886217,-8.677778489,53.1428889,0.401945042,-0.58250377,0.180558727
6433,-41.43918178,-9.580274094,53.2254921,0.40890918,-0.580367438,0.171458258
6434,-40.61069341,-10.4759704,53.29248804,0.415770547,-0.578085691,0.162315144
6435,-39.77360132,-11.36464682,53.3438604,0.422527451,-0.575659093,0.153131642
6436,-38.92811194,-12.24608453,53.37959677,0.429178225,-0.573088242,0.143910017
6437,-38.07443372,-13.12006646,53.39968856,0.435721227,-0.570373773,0.134652546
6438,-37.21277718,-13.9863774,53.40413104,0.442154845,-0.567516356,0.125361511
6439,-36.34335477,-14.84480403,53.39292337,0.44847749,-0.564516695,0.116039205
6440,-35.46638087,-15.69513497,53.36606853,0.454687602,-0.561375532,0.10668793
6441,-34.58207173,-16.53716084,53.32357341,0.460783651,-0.558093642,0.097309991
6442,-33.6906454,-17.3706743,53.26544871,0.466764131,-0.554671834,0.087907703
6443,-32.7923217,-18.19547013,53.19170903,0.472627567,-0.551110953,0.078483386
6444,-31.88732213,-19.01134524,53.10237278,0.478372513,-0.547411878,0.069039365
6445,-30.97586986,-19.81809876,52.99746226,0.483997552,-0.543575522,0.05957797
6446,-30.05818963,-20.61553206,52.87700357,0.489501295,-0.539602831,0.050101536
6447,-29.13450774,-21.4034488,52.74102669,0.494882385,-0.535494786,0.040612401
6448,-28.20505194,-22.18165501,52.5895654,0.500139495,-0.531252401,0.031112906
6449,-27.27005145,-22.9499591,52.4226573,0.505271327,-0.526876723,0.021605396
6450,-26.32973681,-23.70817193,52.24034382,0.510276616,-0.522368831,0.012092215
6451,-25.3843399,-24.45610684,52.04267018,0.515154126,-0.517729839,0.002575712
6452,-24.43409385,-25.19357973,51.82968538,0.519902655,-0.51296089,-0.006941765
6453,-23.47923297,-25.92040905,51.60144222,0.524521031,-0.508063162,-0.016457869
6454,-22.51999274,-26.63641589,51.35799725,0.529008115,-0.503037863,-0.025970251
6455,-21.5566097,-27.34142402,51.09941077,0.533362799,-0.497886234,-0.035476564
6456,-20.5893214,-28.03525992,50.82574682,0.537584009,-0.492609546,-0.044974463
6457,-19.61836638,-28.71775281,50.53707316,0.541670705,-0.487209101,-0.054461604
6458,-18.64398406,-29.38873472,50.23346125,0.545621877,-0.481686231,-0.063935646
6459,-17.66641474,-30.04804053,49.91498625,0.549436552,-0.4760423,-0.073394252
6460,-16.68589947,-30.69550798,49.58172697,0.553113788,-0.4702787,-0.082835088
6461,-15.70268005,-31.33097775,49.23376587,0.556652678,-0.464396854,-0.092255824
6462,-14.71699893,-31.95429347,48.87118904,0.560052349,-0.458398213,-0.101654136
6463,-13.72909918,-32.56530177,48.49408618,0.563311962,-0.452284257,-0.111027705
6464,-12.73922441,-33.16385232,48.10255058,0.566430714,-0.446056495,-0.120374219
6465,-11.74761873,-33.74979785,47.69667907,0.569407835,-0.439716465,-0.12969137
6466,-10.75452666,-34.32299423,47.27657204,0.572242591,-0.43326573,-0.138976861
6467,-9.760193102,-34.88330045,46.84233337,0.574934282,-0.426705882,-0.1482284
6468,-8.764863253,-35.43057868,46.39407045,0.577482244,-0.42003854,-0.157443704
6469,-7.768782561,-35.96469432,45.93189412,0.579885849,-0.413265349,-0.1666205
6470,-6.772196658,-36.48551601,45.45591864,0.582144504,-0.406387982,-0.175756523
6471,-5.775351302,-36.99291566,44.9662617,0.584257653,-0.399408134,-0.184849519
6472,-4.778492314,-37.48676852,44.46304434,0.586224773,-0.392327528,-0.193897245
6473,-3.781865517,-37.96695314,43.94639097,0.588045379,-0.385147912,-0.202897468
6474,-2.785716681,-38.43335148,43.41642929,0.589719024,-0.377871057,-0.211847967
6475,-1.790291452,-38.88584889,42.87329031,0.591245292,-0.370498758,-0.220746534
6476,-0.795835304,-39.32433414,42.31710827,0.59262381,-0.363032836,-0.229590974
6477,0.197406534,-39.74869947,41.74802064,0.593854236,-0.355475132,-0.238379103
6478,1.189189129,-40.15884059,41.16616807,0.594936266,-0.347827511,-0.247108755
6479,2.179267908,-40.55465674,40.57169435,0.595869635,-0.340091861,-0.255777774
6480,3.16739872,-40.93605067,39.96474642,0.596654112,-0.33227009,-0.264384022
6481,4.153337894,-41.30292871,39.34547424,0.597289504,-0.324364129,-0.272925375
6482,5.1368423,-41.65520076,38.71403087,0.597775654,-0.316375928,-0.281399727
6483,6.117669408,-41.99278033,38.07057233,0.598112442,-0.308307458,-0.289804985
6484,7.09557735,-42.31558454,37.41525762,0.598299786,-0.300160711,-0.298139076
6485,8.070324975,-42.62353418,36.74824867,0.598337639,-0.291937696,-0.306399943
6486,9.041671916,-42.91655368,36.0697103,0.598225993,-0.283640444,-0.314585549
6487,10.00937864,-43.19457118,35.37981015,0.597964874,-0.275271001,-0.322693874
6488,10.97320652,-43.45751849,34.67871868,0.597554348,-0.266831432,-0.330722916
6489,11.93291788,-43.70533117,33.96660913,0.596994516,-0.258323821,-0.338670695
6490,12.88827606,-43.93794849,33.24365741,0.596285516,-0.249750266,-0.346535251
6491,13.83904547,-44.15531349,32.51004216,0.595427524,-0.241112883,-0.354314641
6492,14.78499167,-44.35737295,31.76594461,0.594420751,-0.232413803,-0.362006948
6493,15.72588138,-44.54407744,31.01154859,0.593265446,-0.223655174,-0.369610273
6494,16.6614826,-44.71538133,30.24704048,0.591961895,-0.214839156,-0.377122739
6495,17.59156461,-44.87124276,29.47260915,0.590510418,-0.205967924,-0.384542494
6496,18.51589807,-45.01162371,28.68844591,0.588911374,-0.197043669,-0.391867706
6497,19.43425504,-45.13648996,27.89474447,0.587165159,-0.188068591,-0.399096568
6498,20.34640907,-45.24581112,27.09170091,0.585272202,-0.179044906,-0.406227297
6499,21.25213523,-45.33956065,26.2795136,0.583232972,-0.16997484,-0.413258132
6500,22.15121019,-45.41771584,25.45838317,0.581047972,-0.160860631,-0.42018734
6501,23.04341225,-45.48025783,24.62851247,0.57871774,-0.151704529,-0.427013211
6502,23.9285214,-45.52717161,23.79010648,0.576242852,-0.142508793,-0.433734059
7599,72.40849658,-106.2767325,35.99942046,0.041807348,-0.521248598,0.47944125
7600,60.32105093,-94.46763532,36.27705142,0.041906861,-0.519269936,0.477363076
7601,48.21438271,-82.63961739,36.55495651,0.041996028,-0.517175483,0.475179455
7602,36.09157978,-70.79549633,36.83286437,0.042074829,-0.514965028,0.472890199
7603,23.95576404,-58.93806374,37.11044391,0.042143244,-0.512638388,0.470495144
7604,11.81002275,-47.07015233,37.38744016,0.042201256,-0.5101955,0.467994244
7605,-0.342514347,-35.19455735,37.66351842,0.04224885,-0.507636305,0.465387455
7606,-11.87282218,-23.95075158,37.94912609,0.043238725,-0.505449329,0.462210603
7607,-22.13732788,-13.98640565,38.24069171,0.046129239,-0.504112898,0.457983659
7608,-31.39828117,-5.034519709,38.51633287,0.050451517,-0.503374065,0.452922548
7609,-40.06175958,3.326807477,38.78070244,0.055518323,-0.502887456,0.447369132
7610,-48.04434432,11.02182653,39.04979129,0.061418085,-0.502707444,0.441289359
7611,-54.95827663,17.65130887,39.32436661,0.068722021,-0.503125326,0.434403305
7612,-60.79343488,23.20937403,39.59538931,0.077399786,-0.504117956,0.42671817
7613,-65.90676063,28.05774472,39.85561742,0.086856029,-0.505381065,0.418525035
7614,-70.4701463,32.3623081,40.10678273,0.096804533,-0.506776216,0.409971682
7615,-74.30470373,35.93422791,40.35186589,0.107508661,-0.508442194,0.400933533
7616,-77.2786593,38.64570412,40.59009525,0.119146845,-0.510466987,0.391320142
7617,-79.56148383,40.68364503,40.82148358,0.131419631,-0.512695125,0.381275494
7618,-81.37363096,42.27113578,41.04591936,0.143969458,-0.514947864,0.370978406
7619,-82.70477606,43.38722371,41.26348032,0.156811742,-0.517238246,0.360426504
7620,-83.43441908,43.90806605,41.47416154,0.170128554,-0.519659719,0.349531166
7621,-83.60526955,43.87845246,41.6738558,0.183842691,-0.522170845,0.338328155
7622,-83.39451844,43.47624839,41.85907214,0.197674744,-0.524630202,0.326955458
7623,-82.88314806,42.7815261,42.03138936,0.211500126,-0.526978378,0.315478252
7624,-82.00742074,41.73418268,42.19550343,0.225418246,-0.529268598,0.303850352
7625,-80.73872812,40.31114374,42.35236251,0.239470624,-0.531521506,0.292050882
7626,-79.17448759,38.60864828,42.49766882,0.253510603,-0.533662242,0.28015164
7627,-77.41845248,36.72643246,42.62888141,0.267386366,-0.5356159,0.268229535
7628,-75.47072749,34.66251673,42.74709315,0.281108712,-0.537390954,0.256282242
7629,-73.29619505,32.38131595,42.85229314,0.294740722,-0.539020538,0.244279816
7630,-70.92973691,29.91963209,42.94312029,0.308235682,-0.540480934,0.232245253
7631,-68.45342173,27.36331761,43.0199015,0.321473035,-0.541712148,0.220239113
7632,-65.90154215,24.74923944,43.08485198,0.334410069,-0.542695054,0.208284986
7633,-63.25461365,22.05643689,43.13818605,0.347090197,-0.543453623,0.196363427
7634,-60.51284511,19.28183993,43.17733,0.359527705,-0.543995794,0.184468089
7635,-57.72433331,16.47295707,43.20039283,0.371659961,-0.544290577,0.172630616
7636,-54.93193024,13.67320987,43.20756273,0.383433267,-0.544312631,0.160879364
7637,-52.13593357,10.88304071,43.19972885,0.3948601,-0.544070434,0.149210334
7638,-49.32458303,8.092137837,43.17762547,0.405970657,-0.543580687,0.13761003
7639,-46.51646836,5.321755896,43.14155887,0.416746051,-0.542834778,0.126088727
7640,-43.74667297,2.607502571,43.09127339,0.427144269,-0.541812935,0.114668665
7641,-41.02946811,-0.03896715,43.02588425,0.43715782,-0.540513406,0.103355586
7642,-38.35631395,-2.628511353,42.94463752,0.446814432,-0.538952024,0.092137592
7643,-35.72736906,-5.160471378,42.84734213,0.456124911,-0.537135529,0.081010618
7644,-33.16094736,-7.615137838,42.73413216,0.465071245,-0.535056159,0.069984914
7645,-30.67187093,-9.976722323,42.60552557,0.473640712,-0.532709293,0.05906858
7646,-28.25666573,-12.24790556,42.46234424,0.481849184,-0.530104899,0.048255715
7647,-25.90943656,-14.43426681,42.30475004,0.489715589,-0.527254172,0.037538583
7648,-23.63743742,-16.52962231,42.13188204,0.497239263,-0.524158246,0.026918983
7649,-21.45340905,-18.52283208,41.942819,0.504410818,-0.520814083,0.016403265
7650,-19.35867482,-20.41306049,41.73762368,0.511237719,-0.517227395,0.005989676
7651,-17.34558249,-22.20712753,41.51692179,0.517739437,-0.513409844,-0.004329593
7652,-15.41088764,-23.90729051,41.28111938,0.523928049,-0.509369152,-0.014558897
7653,-13.55919133,-25.50822826,41.03042882,0.529802895,-0.505106657,-0.024696238
7654,-11.79268487,-27.00767576,40.76504707,0.53536743,-0.500625983,-0.034741448
7655,-10.10700848,-28.41082935,40.4848138,0.540635287,-0.495935941,-0.044699346
7656,-8.497260289,-29.72384626,40.18921876,0.545620882,-0.491045613,-0.054575269
7657,-6.963765764,-30.94684873,39.87799718,0.550329177,-0.485959256,-0.064369921
7658,-5.507515433,-32.07831152,39.55151871,0.554763145,-0.480680232,-0.074082913
7659,-4.124967346,-33.12105094,39.21037771,0.558932089,-0.475215194,-0.083716896
7660,-2.809397808,-34.08148046,38.85494257,0.562850242,-0.469573227,-0.093277015
7661,-1.556874224,-34.96352955,38.4852719,0.566527089,-0.463760949,-0.10276614
7662,-0.36652049,-35.76855309,38.10121053,0.569967487,-0.457782671,-0.112184817
7663,0.763290114,-36.49904473,37.70250747,0.573177312,-0.451643311,-0.121534
7664,1.837262967,-37.16033373,37.28909976,0.576166793,-0.445350005,-0.130816789
7665,2.860112991,-37.75691305,36.8612545,0.578945036,-0.438909271,-0.140035765
7666,3.834618966,-38.2909417,36.41941234,0.581517604,-0.432325827,-0.149191777
7667,4.762829035,-38.76414037,35.96390317,0.583888809,-0.425603812,-0.158284997
7668,5.648654131,-39.18060651,35.49487823,0.586066077,-0.418748968,-0.167317109
7669,6.496716487,-39.54541128,35.01231528,0.588057785,-0.4117675,-0.176290285
7670,7.310437563,-39.86257676,34.51608188,0.589870356,-0.404664594,-0.185205763
7671,8.091803361,-40.13453768,34.00611364,0.5915076,-0.397444143,-0.194063457
7672,8.843577175,-40.36408515,33.48262601,0.592974086,-0.390110458,-0.202863627
7673,9.569489442,-40.55459479,32.9460259,0.594275373,-0.382668367,-0.211607006
7674,10.27302997,-40.7093113,32.39665144,0.595416604,-0.375122457,-0.220294147
7675,10.95632092,-40.83046775,31.83463296,0.596400906,-0.367476305,-0.2289246
7676,11.62132294,-40.92044419,31.25998662,0.597231316,-0.359733459,-0.237497857
7677,12.27056286,-40.98225925,30.67270093,0.597911692,-0.351897897,-0.246013794
7678,12.90696777,-41.0192388,30.07281311,0.598446347,-0.343973814,-0.254472533
7679,13.5327751,-41.03369957,29.4604875,0.59883818,-0.335964685,-0.262873495
7680,14.14981023,-41.02728522,28.83604013,0.599089197,-0.327873538,-0.271215659
7681,14.75985449,-41.00160646,28.19979288,0.599201309,-0.319703379,-0.27949793
7682,15.36490199,-40.95878673,27.55193681,0.599176961,-0.311457478,-0.287719483
7683,15.96645788,-40.90069014,26.89252525,0.599018003,-0.303138801,-0.295879202
7684,16.56561749,-40.82883914,26.22158544,0.598725683,-0.294750004,-0.303975679
7685,17.16335291,-40.74452954,25.53919735,0.598301001,-0.28629363,-0.312007371
7686,17.76106932,-40.64932056,24.845546,0.597745493,-0.277772488,-0.319973004
7687,18.36015809,-40.5445503,24.14090524,0.597060542,-0.269189312,-0.32787123
7688,18.96170875,-40.43123403,23.4255638,0.596247046,-0.260546574,-0.335700472
7689,19.56629128,-40.31003638,22.69972279,0.595305289,-0.251846451,-0.343458838
7690,20.17442578,-40.18180212,21.96348971,0.594235675,-0.243091175,-0.3511445
7691,20.7865571,-40.04735756,21.21693868,0.593038619,-0.234282989,-0.358755629
7692,21.40309213,-39.90741842,20.46018597,0.591714439,-0.225424073,-0.366290366
7693,22.02422103,-39.76233059,19.69341636,0.590263093,-0.216516426,-0.373746667
7694,22.65023803,-39.6124309,18.91688601,0.588684638,-0.207562091,-0.381122548
7695,23.28145673,-39.45803752,18.13086695,0.586979237,-0.198563165,-0.388416072
7696,23.91814528,-39.29954038,17.33557984,0.58514709,-0.189521751,-0.395625339
7697,24.56020954,-39.13711685,16.53116281,0.583188062,-0.180439782,-0.40274828
7698,25.20741211,-38.9708833,15.71772538,0.58110189,-0.171319117,-0.409782773
7699,25.85945185,-38.80083033,14.89540793,0.578888282,-0.162161604,-0.416726679
7700,26.51614482,-38.62696315,14.06441231,0.576547083,-0.152969143,-0.42357794
7701,27.17722606,-38.44910613,13.22498391,0.574078054,-0.143743595,-0.430334458
7702,27.84242169,-38.26706133,12.37738316,0.571480959,-0.134486803,-0.436994156
7703,28.51136875,-38.08060241,11.52183806,0.568755597,-0.125200628,-0.443554969
7704,29.18372942,-37.88964983,10.65852506,0.565901921,-0.115886993,-0.450014928
7705,29.85904189,-37.69405824,9.787586976,0.56291986,-0.106547808,-0.456372053
7706,30.53680756,-37.4936217,8.909186066,0.559809286,-0.097184932,-0.462624355
7707,31.21644941,-37.28796389,8.023529196,0.556570004,-0.087800194,-0.468769811
7708,31.89746581,-37.07672168,7.130864207,0.553201906,-0.078395447,-0.47480646
7709,32.57932838,-36.8594843,6.231447014,0.549704953,-0.068972576,-0.480732377
7710,33.26151879,-36.6359028,5.325514076,0.546079172,-0.059533481,-0.486545691
7711,33.94342731,-36.4056096,4.413262726,0.54232463,-0.050080075,-0.492244555
