,Ia,Ib,Ic,Va,Vb,Vc
5113,-45.18288482,-288.742761,336.2632907,-0.507533553,-0.037904899,0.545438452
5114,-45.9647538,-277.3417397,325.6435672,-0.507980325,-0.038196571,0.546176897
5115,-46.73688911,-265.8711952,314.9446277,-0.508302637,-0.038478816,0.546781452
5116,-47.49910006,-254.3339576,304.1691118,-0.508500406,-0.038751562,0.547251968
5117,-48.25119845,-242.7328739,293.3196781,-0.508573586,-0.039014743,0.547588329
5118,-48.99299854,-231.0708064,282.3990035,-0.508522157,-0.039268294,0.547790451
5119,-49.72431716,-219.3506327,271.4097823,-0.508346133,-0.039512152,0.547858285
5120,-50.44497371,-207.5752448,260.3547258,-0.508045556,-0.039746257,0.547791814
5121,-51.15479022,-195.747548,249.2365617,-0.507620502,-0.039970552,0.547591054
5122,-51.85359141,-183.8704608,238.058033,-0.507071073,-0.040184981,0.547256054
5123,-52.5412047,-171.9469139,226.8218978,-0.506397407,-0.040389491,0.546786898
5124,-53.21746027,-159.9798492,215.5309282,-0.505599669,-0.040584031,0.5461837
5125,-53.88219112,-147.9722196,204.1879102,-0.504678055,-0.040768555,0.54544661
5126,-54.53523309,-135.9269879,192.7956422,-0.503632794,-0.040943015,0.544575809
5127,-55.17642488,-123.8471261,181.3569351,-0.502464143,-0.041107369,0.543571513
5128,-55.80560814,-111.735615,169.874611,-0.501172391,-0.041261577,0.542433968
5129,-56.42262748,-99.59544281,158.351503,-0.499757855,-0.041405601,0.541163456
5130,-57.02733049,-87.42960518,146.790454,-0.498220885,-0.041539404,0.539760289
5131,-57.61956783,-75.24110393,135.1943166,-0.49656186,-0.041662955,0.538224815
5132,-58.19919322,-63.03294649,123.5659517,-0.494781189,-0.041776221,0.536557411
5133,-58.76606348,-50.80814515,111.9082284,-0.492879312,-0.041879177,0.534758489
5134,-59.3200386,-38.56971629,100.224023,-0.490856698,-0.041971795,0.532828493
5135,-59.86098173,-26.32067966,88.51621811,-0.488713845,-0.042054054,0.530767899
5136,-60.38875925,-14.06405765,76.78770252,-0.486451283,-0.042125932,0.528577215
5137,-60.9032408,-1.80287448,65.0413699,-0.484069569,-0.042187413,0.526256982
5138,-61.40429926,10.45984447,53.28011837,-0.481569291,-0.042238481,0.523807772
5139,-61.89181087,22.72107345,41.50684974,-0.478951066,-0.042279123,0.521230189
5140,-62.36565518,34.9777871,29.72446877,-0.47621554,-0.04230933,0.51852487
5141,-62.82571511,47.22696113,17.93588249,-0.473363387,-0.042329094,0.515692481
5142,-63.27187702,59.46557315,6.143999445,-0.470395312,-0.04233841,0.512733722
5143,-63.70403065,71.69060336,-5.648271009,-0.467312046,-0.042337275,0.509649322
5144,-64.12206922,83.89903532,-17.43801941,-0.464114351,-0.042325691,0.506440042
5145,-64.52588945,96.08785666,-29.22233693,-0.460803014,-0.04230366,0.503106674
5146,-64.91539153,108.2540599,-40.99831606,-0.457378854,-0.042271187,0.499650041
5147,-65.29047921,120.394643,-52.76305138,-0.453842715,-0.04222828,0.496070995
5148,-65.65105979,132.5066105,-64.51364021,-0.450195468,-0.04217495,0.492370419
5149,-65.99704414,144.5869738,-76.24718338,-0.446438015,-0.042111211,0.488549226
5150,-66.32834675,156.6327521,-87.96078592,-0.442571282,-0.042037077,0.484608359
5151,-66.64488572,168.6409732,-99.6515578,-0.438596223,-0.041952568,0.48054879
5152,-66.94658279,180.6086741,-111.3166146,-0.434513818,-0.041857703,0.476371521
5153,-67.23336338,192.532902,-122.9530782,-0.430325076,-0.041752507,0.472077583
5154,-67.50515656,204.4107145,-134.5580777,-0.426031029,-0.041637005,0.467668034
5155,-67.76189512,216.2391809,-146.1287497,-0.421632737,-0.041511226,0.463143963
5156,-68.00351556,228.0153826,-157.6622395,-0.417131284,-0.041375201,0.458506485
5157,-68.22995812,239.7364139,-169.1557015,-0.412527782,-0.041228963,0.453756746
5158,-68.44116677,251.3993827,-180.6063,-0.407823367,-0.041072549,0.448895916
5159,-68.63708923,263.0014111,-192.0112097,-0.403019198,-0.040905997,0.443925195
5160,-68.81767703,274.5396366,-203.3676169,-0.398116461,-0.040729349,0.43884581
5161,-68.98288544,286.0112121,-214.6727196,-0.393116367,-0.040542647,0.433659013
5162,-69.13267355,297.413307,-225.9237285,-0.388020147,-0.040345938,0.428366085
5163,-69.26700424,308.743108,-237.1178678,-0.38282906,-0.04013927,0.42296833
5164,-69.38584423,319.9978195,-248.2523755,-0.377544387,-0.039922695,0.417467082
5165,-69.48916403,331.1746644,-259.3245044,-0.372167431,-0.039696265,0.411863696
5166,-69.576938,342.2708849,-270.3315229,-0.366699519,-0.039460037,0.406159556
5167,-69.64914432,353.2837432,-281.2707152,-0.361142,-0.03921407,0.40035607
5168,-69.70576504,364.2105217,-292.1393824,-0.355496245,-0.038958423,0.394454667
5169,-69.74678602,375.0485245,-302.9348428,-0.349763647,-0.038693159,0.388456806
5170,-69.77219699,385.7950773,-313.6544329,-0.34394562,-0.038418345,0.382363965
5171,-69.78199152,396.4475284,-324.295508,-0.3380436,-0.038134048,0.376177648
5172,-69.77616705,407.0032494,-334.8554426,-0.332059043,-0.037840338,0.369899381
5173,-69.75472486,417.4596358,-345.3316314,-0.325993426,-0.037537288,0.363530713
5174,-69.71767009,427.8141074,-355.7214895,-0.319848244,-0.037224972,0.357073216
5175,-69.66501172,438.0641093,-366.0224536,-0.313625015,-0.036903467,0.350528482
5176,-69.5967626,448.2071125,-376.2319822,-0.307325273,-0.036572853,0.343898126
5177,-69.51293941,458.2406141,-386.3475563,-0.300950573,-0.036233212,0.337183784
5178,-69.41356268,468.1621384,-396.3666802,-0.294502487,-0.035884627,0.330387114
5179,-69.29865678,477.9692374,-406.2868819,-0.287982607,-0.035527184,0.323509791
5180,-69.1682499,487.6594912,-416.1057138,-0.281392541,-0.035160971,0.316553512
5181,-69.02237406,497.2305088,-425.8207535,-0.274733915,-0.034786079,0.309519994
5182,-68.86106511,506.6799285,-435.4296039,-0.268008372,-0.0344026,0.302410972
5183,-68.6843627,516.0054188,-444.9298943,-0.261217571,-0.034010629,0.2952282
5184,-68.49231026,525.2046786,-454.3192808,-0.254363187,-0.033610263,0.28797345
5185,-68.28495504,534.275438,-463.5954469,-0.247446912,-0.0332016,0.280648512
5186,-68.06234803,543.2154588,-472.7561038,-0.240470453,-0.032784741,0.273255194
5187,-67.82454402,552.0225352,-481.7989914,-0.23343553,-0.032359789,0.265795319
5188,-67.57160151,560.694494,-490.7218786,-0.226343879,-0.031926849,0.258270727
5189,-67.30358278,569.2291954,-499.522564,-0.219197249,-0.031486028,0.250683277
5190,-67.02055379,577.6245335,-508.1988762,-0.211997405,-0.031037434,0.243034838
5191,-66.72258423,585.8784368,-516.7486745,-0.204746122,-0.030581178,0.2353273
5192,-66.40974746,593.9888687,-525.1698496,-0.197445189,-0.030117373,0.227562562
5193,-66.08212052,601.9538278,-533.4603238,-0.190096408,-0.029646133,0.219742541
5194,-65.73978408,609.771349,-541.6180515,-0.182701592,-0.029167574,0.211869167
5195,-65.38282247,617.4395031,-549.6410201,-0.175262566,-0.028681815,0.203944381
5196,-65.01132361,624.9563982,-557.5272503,-0.167781164,-0.028188976,0.19597014
5197,-64.625379,632.3201794,-565.2747961,-0.160259233,-0.027689177,0.18794841
5198,-64.22508371,639.5290297,-572.8817463,-0.152698628,-0.027182543,0.17988117
5199,-63.81053637,646.5811703,-580.346224,-0.145101215,-0.026669197,0.171770412
5200,-63.38183909,653.4748611,-587.6663875,-0.137468868,-0.026149268,0.163618136
5201,-62.93909751,660.2084012,-594.8404308,-0.12980347,-0.025622883,0.155426353
5202,-62.48242071,666.7801289,-601.8665839,-0.122106913,-0.025090172,0.147197085
5203,-62.01192121,673.1884227,-608.7431134,-0.114381095,-0.024551267,0.138932362
5204,-61.52771495,679.4317014,-615.4683226,-0.106627924,-0.0240063,0.130634223
5205,-61.02992125,685.5084244,-622.0405524,-0.09884931,-0.023455406,0.122304716
5206,-60.51866278,691.4170923,-628.4581812,-0.091047175,-0.022898721,0.113945896
5207,-59.99406552,697.156247,-634.7196257,-0.083223442,-0.022336382,0.105559824
5208,-59.45625877,702.7244725,-640.8233411,-0.075380042,-0.021768528,0.09714857
5209,-58.90537507,708.1203947,-646.7678214,-0.06751891,-0.021195299,0.08871421
5210,-58.34155018,713.3426822,-652.5516002,-0.059641986,-0.020616837,0.080258823
5211,-57.76492307,718.3900463,-658.1732503,-0.051751213,-0.020033284,0.071784497
5212,-57.17563585,723.2612417,-663.6313849,-0.043848538,-0.019444785,0.063293323
5213,-56.57383379,727.9550662,-668.9246574,-0.035935911,-0.018851483,0.054787394
5214,-55.95966519,732.4703616,-674.0517618,-0.028015284,-0.018253527,0.046268811
5215,-55.33328146,736.8060139,-679.0114332,-0.020088611,-0.017651063,0.037739674
5216,-54.69483699,740.960953,-683.8024481,-0.012157848,-0.01704424,0.029202087
5217,-54.04448915,744.9341537,-688.4236242,-0.004224951,-0.016433208,0.020658159
5218,-53.38239826,748.7246357,-692.8738217,0.003708122,-0.015818117,0.012109995
5219,-52.70872751,752.3314635,-697.1519425,0.011639413,-0.015199119,0.003559706
5220,-52.02364299,755.753747,-701.2569313,0.019566967,-0.014576368,-0.004990599
5221,-51.32731356,758.9906419,-705.1877752,0.027488826,-0.013950016,-0.01353881
5222,-50.61991088,762.0413493,-708.9435045,0.035403037,-0.013320218,-0.022082819
5223,-49.90160935,764.9051165,-712.5231926,0.043307647,-0.01268713,-0.030620517
5224,-49.17258604,767.5812367,-715.9259565,0.051200706,-0.012050908,-0.039149798
5225,-48.43302067,770.0690495,-719.1509566,0.059080266,-0.011411709,-0.047668558
5226,-47.68309557,772.3679409,-722.1973973,0.066944383,-0.01076969,-0.056174694
5227,-46.92299561,774.4773438,-725.0645271,0.074791117,-0.01012501,-0.064666108
5228,-46.15290819,776.3967374,-727.7516386,0.082618533,-0.009477827,-0.073140705
5229,-45.37302317,778.1256482,-730.258069,0.090424697,-0.008828303,-0.081596394
5230,-44.58353281,779.6636493,-732.5831999,0.098207686,-0.008176596,-0.09003109
5231,-43.78463176,781.0103614,-734.7264577,0.105965578,-0.007522868,-0.098442709
5232,-42.97651697,782.1654518,-736.6873138,0.113696459,-0.006867281,-0.106829179
5233,-42.1593877,783.1286356,-738.4652844,0.121398423,-0.006209994,-0.115188428
5234,-41.3334454,783.899675,-740.0599309,0.129069568,-0.005551172,-0.123518396
5235,-40.4988937,784.4783797,-741.4708601,0.136708002,-0.004890976,-0.131817026
5236,-39.65593837,784.8646066,-742.6977238,0.144311841,-0.00422957,-0.140082271
5237,-38.80478725,785.0582606,-743.7402195,0.151879209,-0.003567116,-0.148312092
5238,-37.94565018,785.0592936,-744.5980901,0.159408238,-0.002903779,-0.156504459
5239,-37.078739,784.8677053,-745.2711239,0.16689707,-0.002239721,-0.16465735
5240,-36.20426744,784.4835428,-745.7591551,0.174343859,-0.001575106,-0.172768753
5241,-35.32245113,783.9069009,-746.0620633,0.181746767,-0.000910099,-0.180836668
5242,-34.43350747,783.1379217,-746.1797739,0.189103967,-0.000244864,-0.188859103
5243,-33.53765567,782.1767949,-746.112258,0.196413644,0.000420436,-0.19683408
5244,-32.63511659,781.0237575,-745.8595323,0.203673995,0.001085636,-0.204759631
5245,-31.72611277,779.6790938,-745.4216593,0.210883228,0.001750571,-0.2126338
5246,-30.81086835,778.1431356,-744.7987472,0.218039565,0.002415079,-0.220454645
5247,-29.88960899,776.4162617,-743.9909497,0.225141241,0.003078995,-0.228220235
5248,-28.96256186,774.4988981,-742.9984662,0.232186502,0.003742154,-0.235928656
5249,-28.02995552,772.3915177,-741.8215417,0.239173611,0.004404395,-0.243578005
5250,-27.09201995,770.0946405,-740.4604668,0.246100843,0.005065552,-0.251166396
5251,-26.1489864,767.6088331,-738.9155774,0.252966491,0.005725464,-0.258691954
5252,-25.2010874,764.9347086,-737.1872547,0.259768859,0.006383966,-0.266152825
5253,-24.24855668,762.0729267,-735.2759253,0.26650627,0.007040897,-0.273547167
5254,-23.29162912,759.0241935,-733.1820609,0.273177061,0.007696095,-0.280873156
5255,-22.33054066,755.7892612,-730.9061782,0.279779586,0.008349398,-0.288128984
5256,-21.36552829,752.3689276,-728.4488388,0.286312217,0.009000645,-0.295312862
5257,-20.39682996,748.7640368,-725.8106493,0.292773342,0.009649674,-0.302423016
5258,-19.42468453,744.9754779,-722.9922606,0.299161366,0.010296327,-0.309457693
5259,-18.4493317,741.0041857,-719.9943682,0.305474713,0.010940443,-0.316415156
5260,-17.47101198,736.85114,-716.8177119,0.311711827,0.011581863,-0.32329369
5261,-16.48996661,732.5173652,-713.4630756,0.317871167,0.01222043,-0.330091597
5262,-15.50643749,728.0039307,-709.9312872,0.323951215,0.012855985,-0.3368072
5263,-14.52066713,723.3119499,-706.2232181,0.32995047,0.013488372,-0.343438842
5264,-13.53289862,718.4425804,-702.3397833,0.335867452,0.014117435,-0.349984888
5265,-12.5433755,713.3970236,-698.2819413,0.341700702,0.014743019,-0.356443721
5266,-11.5523418,708.1765242,-694.0506931,0.34744878,0.015364968,-0.362813748
5267,-10.56004186,702.7823703,-689.6470831,0.353110268,0.015983131,-0.369093398
5268,-9.566720384,697.2158925,-685.0721977,0.358683768,0.016597353,-0.375281122
5269,-8.572622297,691.4784644,-680.327166,0.364167907,0.017207485,-0.381375392
5270,-7.577992729,685.5715014,-675.4131587,0.369561331,0.017813374,-0.387374706
5271,-6.583076937,679.4964608,-670.3313884,0.37486271,0.018414873,-0.393277582
5272,-5.58812025,673.2548415,-665.0831091,0.380070734,0.019011831,-0.399082565
5273,-4.593368006,666.8481834,-659.6696158,0.38518412,0.019604102,-0.404788223
5274,-3.599065494,660.2780672,-654.0922443,0.390201606,0.020191541,-0.410393147
5275,-2.60545789,653.5461138,-648.3523709,0.395121955,0.020774001,-0.415895955
5276,-1.612790202,646.653984,-642.4514119,0.399943951,0.021351339,-0.42129529
5277,-0.621307201,639.6033785,-636.3908234,0.404666405,0.021923413,-0.426589818
5278,0.368746628,632.3960365,-630.1721007,0.409288153,0.022490082,-0.431778235
5279,1.357127159,625.0337365,-623.7967786,0.413808054,0.023051205,-0.436859259
5280,2.343590674,617.5182947,-617.2664299,0.418224993,0.023606645,-0.441831637
5281,3.327893931,609.8515655,-610.5826662,0.422537879,0.024156264,-0.446694143
5282,4.309794219,602.0354403,-603.7471366,0.42674565,0.024699926,-0.451445577
5283,5.28904942,594.0718476,-596.7615278,0.430847267,0.025237498,-0.456084766
5284,6.265418071,585.9627522,-589.6275635,0.434841718,0.025768847,-0.460610565
5285,7.238659419,577.7101547,-582.347004,0.438728018,0.026293842,-0.46502186
5286,8.208533482,569.3160913,-574.9216458,0.442505207,0.026812353,-0.46931756
5287,9.174801112,560.7826329,-567.3533211,0.446172354,0.027324252,-0.473496606
5288,10.13722405,552.111885,-559.6438973,0.449728554,0.027829413,-0.477557968
5289,11.09556497,543.3059868,-551.7952768,0.45317293,0.028327712,-0.481500642
5290,12.04958759,534.367111,-543.8093962,0.456504632,0.028819025,-0.485323657
5291,12.99905666,525.2974629,-535.6882259,0.459722838,0.029303231,-0.489026069
5292,13.94373806,516.0992803,-527.43377,0.462826754,0.029780211,-0.492606965
5293,14.88339887,506.7748326,-519.048065,0.465815615,0.030249847,-0.496065462
5294,15.81780738,497.3264203,-510.5331803,0.468688682,0.030712023,-0.499400705
5295,16.74673319,487.7563747,-501.8912167,0.471445248,0.031166625,-0.502611873
5296,17.66994726,478.0670567,-493.1243068,0.474084631,0.031613541,-0.505698173
5297,18.58722195,468.2608572,-484.2346137,0.476606182,0.032052661,-0.508658843
5298,19.4983311,458.3401953,-475.2243309,0.479009277,0.032483876,-0.511493154
5299,20.40305004,448.307519,-466.0956816,0.481293325,0.03290708,-0.514200405
5300,21.3011557,438.1653034,-456.8509184,0.483457761,0.033322169,-0.51677993
5301,22.19242665,427.9160508,-447.4923223,0.485502051,0.033729039,-0.519231091
5302,23.07664312,417.5622901,-438.0222025,0.487425692,0.034127592,-0.521553284
5303,23.9535871,407.1065758,-428.4428958,0.489228209,0.034517728,-0.523745936
5304,24.82304237,396.5514875,-418.7567658,0.490909156,0.03489935,-0.525808507
5305,25.68479455,385.8996294,-408.9662026,0.49246812,0.035272366,-0.527740487
5306,26.53863117,375.1536297,-399.0736218,0.493904716,0.035636683,-0.529541399
5307,27.38434172,364.3161396,-389.0814645,0.49521859,0.035992211,-0.5312108
5308,28.22171767,353.3898331,-378.9921961,0.496409416,0.036338862,-0.532748278
5309,29.05055258,342.3774058,-368.8083062,0.497476902,0.036676551,-0.534153453
5310,29.87064208,331.281575,-358.5323076,0.498420785,0.037005194,-0.535425979
5311,30.68178398,320.1050781,-348.1667359,0.499240831,0.037324711,-0.536565542
5312,31.4837783,308.8506728,-337.7141486,0.499936838,0.037635022,-0.53757186
5313,32.27642732,297.5211357,-327.1771249,0.500508635,0.037936051,-0.538444686
5314,33.0595356,286.1192622,-316.5582648,0.500956081,0.038227724,-0.539183805
5315,33.83291008,274.6478654,-305.8601885,0.501279065,0.038509968,-0.539789033
5316,34.59636008,263.1097756,-295.0855355,0.501477507,0.038782715,-0.540260223
5317,35.34969741,251.5078396,-284.2369646,0.50155136,0.039045897,-0.540597256
5318,36.09273632,239.8449198,-273.3171524,0.501500604,0.039299448,-0.540800052
5319,36.82529364,228.1238937,-262.3287936,0.501325252,0.039543307,-0.540868558
5320,37.54718877,216.3476534,-251.2745993,0.501025348,0.039777412,-0.54080276
5321,38.25824374,204.5191042,-240.1572971,0.500600965,0.040001707,-0.540602673
5322,38.95828327,192.6411645,-228.9796301,0.500052209,0.040216137,-0.540268346
5323,39.64713478,180.7167651,-217.7443564,0.499379215,0.040420647,-0.539799862
5324,40.32462846,168.7488479,-206.4542483,0.498582149,0.040615188,-0.539197337
5325,40.99059729,156.7403658,-195.1120914,0.497661208,0.040799711,-0.53846092
5326,41.64487712,144.6942815,-183.7206844,0.496616619,0.040974172,-0.537590791
5327,42.28730666,132.6135672,-172.2828381,0.495448641,0.041138527,-0.536587167
5328,42.91772755,120.5012035,-160.8013747,0.49415756,0.041292735,-0.535450295
5329,43.5359844,108.3601787,-149.2791272,0.492743696,0.041436759,-0.534180455
5330,44.14192481,96.1934885,-137.7189386,0.491207398,0.041570562,-0.53277796
5331,44.73539942,84.00413466,-126.1236613,0.489549045,0.041694113,-0.531243158
5332,45.31626196,71.79512461,-114.4961564,0.487769046,0.04180738,-0.529576426
5333,45.88436925,59.56947067,-102.8392929,0.485867841,0.041910336,-0.527778176
5334,46.43958128,47.3301892,-91.15594703,0.483845898,0.042002954,-0.525848852
5335,46.98176121,35.08029998,-79.44900167,0.481703717,0.042085213,-0.52378893
5336,47.51077542,22.82282536,-67.72134539,0.479441826,0.042157092,-0.521598918
5337,48.02649352,10.5607896,-55.97587192,0.477060783,0.042218573,-0.519279357
5338,48.52878843,-1.70278193,-44.21547939,0.474561177,0.042269641,-0.516830818
5339,49.01753635,-13.96486349,-32.44306961,0.471943623,0.042310284,-0.514253907
5340,49.49261686,-26.2224297,-20.66154733,0.469208768,0.042340491,-0.511549259
5341,49.95391289,-38.47245629,-8.873819587,0.466357287,0.042360255,-0.508717542
5342,50.40131076,-50.71192085,2.917205074,0.463389883,0.042369571,-0.505759454
5343,50.83470023,-62.93780358,14.70861729,0.460307288,0.042368437,-0.502675725
5344,51.25397454,-75.14708804,26.4975076,0.457110264,0.042356853,-0.499467117
5345,51.65903037,-87.33676187,38.28096717,0.453799598,0.042334822,-0.49613442
5346,52.04976795,-99.50381756,50.05608851,0.450376109,0.042302349,-0.492678458
5347,52.426091,-111.6452532,61.81996616,0.44684064,0.042259442,-0.489100083
5348,52.78790683,-123.7580731,73.56969748,0.443194065,0.042206113,-0.485400178
5349,53.13512632,-135.8392887,85.30238327,0.439437282,0.042142374,-0.481579656
5350,53.46766395,-147.8859194,97.01512858,0.43557122,0.04206824,-0.47763946
5351,53.78543782,-159.8949929,108.7050434,0.431596831,0.041983731,-0.473580562
5352,54.08836967,-171.8635461,120.3692432,0.427515097,0.041888866,-0.469403964
5353,54.37638491,-183.7886263,132.00485,0.423327025,0.04178367,-0.465110696
5354,54.64941263,-195.6672911,143.6089927,0.419033649,0.041668169,-0.460701817
5355,54.90738562,-207.4966097,155.1788082,0.414636027,0.04154239,-0.456178417
5356,55.15024037,-219.2736636,166.7114416,0.410135245,0.041406365,-0.45154161
5357,55.37791711,-230.995547,178.2040473,0.405532413,0.041260128,-0.446792541
5358,55.59035983,-242.6593679,189.6537896,0.400828668,0.041103714,-0.441932381
5359,55.78751624,-254.2622485,201.0578433,0.396025169,0.040937162,-0.436962331
5360,55.96933787,-265.801326,212.4133946,0.391123102,0.040760513,-0.431883615
5361,56.13577999,-277.2737535,223.7176414,0.386123677,0.040573811,-0.426697489
5362,56.28680169,-288.6767004,234.9677947,0.381028128,0.040377102,-0.42140523
5363,56.42236587,-300.0073533,246.1610784,0.375837711,0.040170435,-0.416008146
5364,56.54243921,-311.2629167,257.2947307,0.370553708,0.03995386,-0.410507567
5365,56.64699225,-322.4406134,268.3660044,0.365177421,0.03972743,-0.404904852
5366,56.73599934,-333.5376858,279.3721677,0.359710179,0.039491203,-0.399201382
5367,56.80943867,-344.5513958,290.3105049,0.354153329,0.039245235,-0.393398564
5368,56.86729227,-355.4790261,301.1783171,0.348508244,0.038989588,-0.387497832
5369,56.90954601,-366.3178806,311.9729227,0.342776315,0.038724325,-0.38150064
5370,56.93618963,-377.065285,322.6916581,0.336958958,0.038449511,-0.375408469
5371,56.94721669,-387.7185877,333.3318786,0.331057607,0.038165214,-0.369222821
5372,56.94262463,-398.2751602,343.8909588,0.32507372,0.037871504,-0.362945224
5373,56.92241474,-408.732398,354.3662932,0.319008771,0.037568454,-0.356577225
5374,56.88659214,-419.0877211,364.7552971,0.312864259,0.037256138,-0.350120397
5375,56.83516583,-429.3385744,375.0554071,0.306641698,0.036934633,-0.343576332
5376,56.76814864,-439.4824289,385.2640816,0.300342626,0.03660402,-0.336946645
5377,56.68555727,-449.5167818,395.3788019,0.293968594,0.036264378,-0.330232973
5378,56.58741224,-459.4391574,405.3970719,0.287521178,0.035915793,-0.323436971
5379,56.47373792,-469.2471076,415.3164199,0.281001966,0.03555835,-0.316560317
5380,56.3445625,-478.9382125,425.1343983,0.274412569,0.035192138,-0.309604707
5381,56.19991801,-488.5100811,434.8485845,0.267754612,0.034817246,-0.302571858
5382,56.03984029,-497.9603519,444.4565815,0.261029737,0.034433767,-0.295463504
5383,55.86436899,-507.2866931,453.9560187,0.254239605,0.034041796,-0.288281401
5384,55.67354754,-516.4868037,463.3445521,0.24738589,0.03364143,-0.28102732
5385,55.46742319,-525.558414,472.6198651,0.240470284,0.033232767,-0.273703051
5386,55.24604694,-534.4992856,481.7796691,0.233494493,0.032815908,-0.266310401
5387,55.00947356,-543.3072127,490.8217039,0.226460238,0.032390956,-0.258851194
5388,54.75776158,-551.9800222,499.7437384,0.219369255,0.031958016,-0.251327271
5389,54.49097324,-560.5155742,508.5435712,0.212223294,0.031517195,-0.243740489
5390,54.20917454,-568.9117629,517.2190309,0.205024117,0.031068601,-0.236092719
5391,53.91243514,-577.1665167,525.7679768,0.197773503,0.030612345,-0.228385848
5392,53.60082842,-585.277799,534.1882996,0.190473238,0.03014854,-0.220621779
5393,53.2744314,-593.2436085,542.4779215,0.183125125,0.029677301,-0.212802426
5394,52.93332478,-601.06198,550.6347972,0.175730977,0.029198742,-0.204929719
5395,52.57759286,-608.7309844,558.6569138,0.168292618,0.028712983,-0.197005602
5396,52.20732357,-616.2487296,566.5422921,0.160811884,0.028220144,-0.189032028
5397,51.82260841,-623.6133609,574.2889861,0.15329062,0.027720345,-0.181010965
5398,51.42354246,-630.8230613,581.8950846,0.145730683,0.027213711,-0.172944394
5399,51.01022434,-637.8760519,589.3587107,0.138133938,0.026700365,-0.164834303
5400,50.58275616,-644.7705927,596.6780227,0.130502258,0.026180436,-0.156682694
5401,50.14124356,-651.5049826,603.8512146,0.122837528,0.025654051,-0.148491579
5402,49.68579563,-658.0775601,610.8765165,0.115141638,0.02512134,-0.140262979
5403,49.21652488,-664.4867037,617.7521947,0.107416488,0.024582435,-0.131998923
5404,48.73354725,-670.730832,624.4765529,0.099663984,0.024037468,-0.123701452
5405,48.23698206,-676.8084046,631.0479317,0.091886037,0.023486574,-0.115372612
5406,47.72695198,-682.717922,637.4647096,0.084084569,0.022929889,-0.107014458
5407,47.203583,-688.4579262,643.7253033,0.076261503,0.022367551,-0.098629054
5408,46.6670044,-694.0270011,649.8281679,0.06841877,0.021799697,-0.090218467
5409,46.11734874,-699.4237726,655.7717976,0.060558305,0.021226468,-0.081784774
5410,45.55475177,-704.6469094,661.5547259,0.052682048,0.020648006,-0.073330054
5411,44.97935246,-709.6951228,667.1755256,0.044791942,0.020064453,-0.064856395
5412,44.39129294,-714.5671672,672.6328099,0.036889934,0.019475953,-0.056365887
5413,43.79071844,-719.2618408,677.9252321,0.028977973,0.018882652,-0.047860626
5414,43.1777773,-723.7779853,683.0514864,0.021058013,0.018284696,-0.039342709
5415,42.5526209,-728.1144864,688.0103078,0.013132006,0.017682232,-0.030814238
5416,41.91540364,-732.2702744,692.8004726,0.00520191,0.017075409,-0.022277318
5417,41.2662829,-736.2443239,697.4207989,-0.00273032,0.016464377,-0.013734056
5418,40.60541898,-740.0356546,701.8701466,-0.010662727,0.015849286,-0.005186559
5419,39.9329751,-743.643331,706.1474178,-0.018593352,0.015230288,0.003363064
5420,39.24911731,-747.0664632,710.2515569,-0.026520239,0.014607537,0.011912702
5421,38.55401451,-750.3042066,714.1815514,-0.034441433,0.013981185,0.020460247
5422,37.84783834,-753.3557624,717.9364313,-0.042354978,0.013351387,0.02900359
5423,37.1307632,-756.2203779,721.5152701,-0.050258922,0.012718299,0.037540622
5424,36.40296616,-758.8973464,724.9171848,-0.058151314,0.012082077,0.046069237
5425,35.66462694,-761.3860074,728.1413358,-0.066030208,0.011442878,0.054587331
5426,34.91592788,-763.685747,731.1869274,-0.07389366,0.010800859,0.063092801
5427,34.15705384,-765.795998,734.0532083,-0.081739728,0.010156179,0.071583549
5428,33.38819223,-767.7162396,736.7394709,-0.089566477,0.009508997,0.080057481
5429,32.60953288,-769.4459983,739.2450525,-0.097371977,0.008859472,0.088512504
5430,31.82126809,-770.9848473,741.5693348,-0.1051543,0.008207766,0.096946534
5431,31.02359248,-772.3324071,743.711744,-0.112911526,0.007554038,0.105357488
5432,30.21670303,-773.4883453,745.6717516,-0.120641742,0.00689845,0.113743292
5433,29.40079897,-774.4523767,747.4488738,-0.12834304,0.006241164,0.122101876
5434,28.57608176,-775.2242637,749.0426721,-0.13601352,0.005582342,0.130431178
5435,27.74275505,-775.8038158,750.452753,-0.143651289,0.004922146,0.138729143
5436,26.90102458,-776.1908902,751.6787686,-0.151254463,0.00426074,0.146993723
5437,26.05109819,-776.3853915,752.7204162,-0.158821165,0.003598286,0.155222879
5438,25.19318575,-776.3872718,753.5774388,-0.166349529,0.002934948,0.163414581
5439,24.32749907,-776.1965307,754.2496248,-0.173837696,0.00227089,0.171566806
5440,23.45425191,-775.8132153,754.7368082,-0.18128382,0.001606276,0.179677545
5441,22.57365987,-775.2374205,755.0388688,-0.188686063,0.000941269,0.187744794
5442,21.68594037,-774.4692883,755.1557318,-0.196042598,0.000276033,0.195766565
5443,20.7913126,-773.5090084,755.0873684,-0.203351611,-0.000389266,0.203740877
5444,19.88999743,-772.3568177,754.8337952,-0.210611297,-0.001054466,0.211665763
5445,18.98221742,-771.0130008,754.3950749,-0.217819866,-0.001719402,0.219539268
5446,18.06819668,-769.4778893,753.7713155,-0.224975538,-0.00238391,0.227359448
